date,price
2018-10-21T16:00:00Z,26.985
2018-10-21T16:30:00Z,30.45
2018-10-21T17:00:00Z,32.55
2018-10-21T17:30:00Z,33.6
2018-10-21T18:00:00Z,20.37
2018-10-21T18:30:00Z,18.165
2018-10-21T19:00:00Z,15.897
2018-10-21T19:30:00Z,13.65
2018-10-21T20:00:00Z,13.65
2018-10-21T20:30:00Z,11.928
2018-10-21T21:00:00Z,11.823
2018-10-21T21:30:00Z,10.647
2018-10-21T22:00:00Z,9.45
2018-10-21T22:30:00Z,10.563
2018-10-21T23:00:00Z,9.45
2018-10-21T23:30:00Z,8.232
2018-10-22T00:00:00Z,9.45
2018-10-22T00:30:00Z,11.76
2018-10-22T01:00:00Z,11.55
2018-10-22T01:30:00Z,9.45
2018-10-22T02:00:00Z,9.45
2018-10-22T02:30:00Z,9.45
2018-10-22T03:00:00Z,9.45
2018-10-22T03:30:00Z,10.563
2018-10-22T04:00:00Z,10.71
2018-10-22T04:30:00Z,11.34
2018-10-22T05:00:00Z,13.881
2018-10-22T05:30:00Z,10.563
2018-10-22T06:00:00Z,12.18
2018-10-22T06:30:00Z,15.96
2018-10-22T07:00:00Z,16.59
2018-10-22T07:30:00Z,15.792
2018-10-22T08:00:00Z,16.17
2018-10-22T08:30:00Z,14.49
2018-10-22T09:00:00Z,13.86
2018-10-22T09:30:00Z,12.6
2018-10-22T10:00:00Z,12.705
2018-10-22T10:30:00Z,11.76
2018-10-22T11:00:00Z,11.802
2018-10-22T11:30:00Z,11.382
2018-10-22T12:00:00Z,10.71
2018-10-22T12:30:00Z,10.71
2018-10-22T13:00:00Z,10.542
2018-10-22T13:30:00Z,10.71
2018-10-22T14:00:00Z,10.71
2018-10-22T14:30:00Z,11.445
2018-10-22T15:00:00Z,24.297
2018-10-22T15:30:00Z,27.72
2018-10-22T16:00:00Z,27.3
2018-10-22T16:30:00Z,30.45
2018-10-22T17:00:00Z,31.08
2018-10-22T17:30:00Z,32.592
2018-10-22T18:00:00Z,17.871
2018-10-22T18:30:00Z,14.7
2018-10-22T19:00:00Z,14.07
2018-10-22T19:30:00Z,11.928
2018-10-22T20:00:00Z,11.55
2018-10-22T20:30:00Z,10.71
2018-10-22T21:00:00Z,10.71
2018-10-22T21:30:00Z,9.072
2018-10-22T22:00:00Z,9.912
2018-10-22T22:30:00Z,9.87
2018-10-22T23:00:00Z,9.45
2018-10-22T23:30:00Z,9.408
2018-10-23T00:00:00Z,9.072
2018-10-23T00:30:00Z,10.08
2018-10-23T01:00:00Z,8.568
2018-10-23T01:30:00Z,7.896
2018-10-23T02:00:00Z,6.888
2018-10-23T02:30:00Z,6.888
2018-10-23T03:00:00Z,8.568
2018-10-23T03:30:00Z,8.904
2018-10-23T04:00:00Z,9.24
2018-10-23T04:30:00Z,10.248
2018-10-23T05:00:00Z,13.713
2018-10-23T05:30:00Z,13.083
2018-10-23T06:00:00Z,13.02
2018-10-23T06:30:00Z,15.75
2018-10-23T07:00:00Z,15.33
2018-10-23T07:30:00Z,14.49
2018-10-23T08:00:00Z,15.12
2018-10-23T08:30:00Z,12.705
2018-10-23T09:00:00Z,12.768
2018-10-23T09:30:00Z,12.18
2018-10-23T10:00:00Z,12.432
2018-10-23T10:30:00Z,12.012
2018-10-23T11:00:00Z,11.55
2018-10-23T11:30:00Z,10.71
2018-10-23T12:00:00Z,10.752
2018-10-23T12:30:00Z,10.584
2018-10-23T13:00:00Z,10.248
2018-10-23T13:30:00Z,10.395
2018-10-23T14:00:00Z,10.08
2018-10-23T14:30:00Z,10.752
2018-10-23T15:00:00Z,24.024
2018-10-23T15:30:00Z,25.83
2018-10-23T16:00:00Z,25.41
2018-10-23T16:30:00Z,29.379
2018-10-23T17:00:00Z,31.521
2018-10-23T17:30:00Z,32.571
2018-10-23T18:00:00Z,17.976
2018-10-23T18:30:00Z,15.75
2018-10-23T19:00:00Z,13.671
2018-10-23T19:30:00Z,12.264
2018-10-23T20:00:00Z,14.49
2018-10-23T20:30:00Z,11.676
2018-10-23T21:00:00Z,11.655
2018-10-23T21:30:00Z,10.5
2018-10-23T22:00:00Z,10.08
2018-10-23T22:30:00Z,9.975
2018-10-23T23:00:00Z,9.24
2018-10-23T23:30:00Z,9.072
2018-10-24T00:00:00Z,8.4
2018-10-24T00:30:00Z,9.24
2018-10-24T01:00:00Z,7.728
2018-10-24T01:30:00Z,7.665
2018-10-24T02:00:00Z,7.728
2018-10-24T02:30:00Z,7.77
2018-10-24T03:00:00Z,8.904
2018-10-24T03:30:00Z,9.408
2018-10-24T04:00:00Z,10.71
2018-10-24T04:30:00Z,10.71
2018-10-24T05:00:00Z,13.86
2018-10-24T05:30:00Z,12.6
2018-10-24T06:00:00Z,12.81
2018-10-24T06:30:00Z,15.204
2018-10-24T07:00:00Z,15.12
2018-10-24T07:30:00Z,15.12
2018-10-24T08:00:00Z,15.75
2018-10-24T08:30:00Z,13.86
2018-10-24T09:00:00Z,14.154
2018-10-24T09:30:00Z,12.684
2018-10-24T10:00:00Z,13.44
2018-10-24T10:30:00Z,12.936
2018-10-24T11:00:00Z,13.44
2018-10-24T11:30:00Z,12.39
2018-10-24T12:00:00Z,11.97
2018-10-24T12:30:00Z,11.424
2018-10-24T13:00:00Z,11.76
2018-10-24T13:30:00Z,11.76
2018-10-24T14:00:00Z,11.55
2018-10-24T14:30:00Z,12.264
2018-10-24T15:00:00Z,24.15
2018-10-24T15:30:00Z,27.048
2018-10-24T16:00:00Z,27.3
2018-10-24T16:30:00Z,30.24
2018-10-24T17:00:00Z,31.584
2018-10-24T17:30:00Z,32.55
2018-10-24T18:00:00Z,17.304
2018-10-24T18:30:00Z,15.12
2018-10-24T19:00:00Z,14.28
2018-10-24T19:30:00Z,12.18
2018-10-24T20:00:00Z,12.6
2018-10-24T20:30:00Z,11.55
2018-10-24T21:00:00Z,12.6
2018-10-24T21:30:00Z,12.012
2018-10-24T22:00:00Z,11.424
2018-10-24T22:30:00Z,12.6
2018-10-24T23:00:00Z,10.92
2018-10-24T23:30:00Z,10.815
2018-10-25T00:00:00Z,10.815
2018-10-25T00:30:00Z,11.13
2018-10-25T01:00:00Z,10.92
2018-10-25T01:30:00Z,10.815
2018-10-25T02:00:00Z,10.815
2018-10-25T02:30:00Z,10.815
2018-10-25T03:00:00Z,10.815
2018-10-25T03:30:00Z,10.857
2018-10-25T04:00:00Z,12.663
2018-10-25T04:30:00Z,13.02
2018-10-25T05:00:00Z,13.944
2018-10-25T05:30:00Z,13.65
2018-10-25T06:00:00Z,13.86
2018-10-25T06:30:00Z,15.897
2018-10-25T07:00:00Z,15.33
2018-10-25T07:30:00Z,15.561
2018-10-25T08:00:00Z,16.401
2018-10-25T08:30:00Z,14.385
2018-10-25T09:00:00Z,14.91
2018-10-25T09:30:00Z,13.713
2018-10-25T10:00:00Z,14.637
2018-10-25T10:30:00Z,13.86
2018-10-25T11:00:00Z,14.175
2018-10-25T11:30:00Z,13.23
2018-10-25T12:00:00Z,13.566
2018-10-25T12:30:00Z,13.461
2018-10-25T13:00:00Z,13.062
2018-10-25T13:30:00Z,12.789
2018-10-25T14:00:00Z,12.18
2018-10-25T14:30:00Z,12.6
2018-10-25T15:00:00Z,25.032
2018-10-25T15:30:00Z,28.707
2018-10-25T16:00:00Z,25.62
2018-10-25T16:30:00Z,29.715
2018-10-25T17:00:00Z,30.45
2018-10-25T17:30:00Z,31.5
2018-10-25T18:00:00Z,17.346
2018-10-25T18:30:00Z,14.28
2018-10-25T19:00:00Z,14.679
2018-10-25T19:30:00Z,12.81
2018-10-25T20:00:00Z,12.684
2018-10-25T20:30:00Z,12.18
2018-10-25T21:00:00Z,12.894
2018-10-25T21:30:00Z,11.004
2018-10-25T22:00:00Z,14.49
2018-10-25T22:30:00Z,12.6
2018-10-25T23:00:00Z,11.13
2018-10-25T23:30:00Z,10.815
2018-10-26T00:00:00Z,10.815
2018-10-26T00:30:00Z,12.012
2018-10-26T01:00:00Z,11.34
2018-10-26T01:30:00Z,10.605
2018-10-26T02:00:00Z,10.08
2018-10-26T02:30:00Z,10.08
2018-10-26T03:00:00Z,11.508
2018-10-26T03:30:00Z,10.962
2018-10-26T04:00:00Z,12.936
2018-10-26T04:30:00Z,12.873
2018-10-26T05:00:00Z,15.099
2018-10-26T05:30:00Z,14.28
2018-10-26T06:00:00Z,13.755
2018-10-26T06:30:00Z,17.22
2018-10-26T07:00:00Z,16.737
2018-10-26T07:30:00Z,16.737
2018-10-26T08:00:00Z,17.325
2018-10-26T08:30:00Z,15.54
2018-10-26T09:00:00Z,15.33
2018-10-26T09:30:00Z,13.881
2018-10-26T10:00:00Z,14.154
2018-10-26T10:30:00Z,12.81
2018-10-26T11:00:00Z,13.65
2018-10-26T11:30:00Z,12.6
2018-10-26T12:00:00Z,11.214
2018-10-26T12:30:00Z,10.773
2018-10-26T13:00:00Z,10.773
2018-10-26T13:30:00Z,10.731
2018-10-26T14:00:00Z,10.689
2018-10-26T14:30:00Z,10.878
2018-10-26T15:00:00Z,24.486
2018-10-26T15:30:00Z,27.51
2018-10-26T16:00:00Z,25.914
2018-10-26T16:30:00Z,28.812
2018-10-26T17:00:00Z,29.925
2018-10-26T17:30:00Z,30.24
2018-10-26T18:00:00Z,16.716
2018-10-26T18:30:00Z,13.86
2018-10-26T19:00:00Z,14.28
2018-10-26T19:30:00Z,12.054
2018-10-26T20:00:00Z,12.495
2018-10-26T20:30:00Z,11.55
2018-10-26T21:00:00Z,11.718
2018-10-26T21:30:00Z,10.962
2018-10-26T22:00:00Z,13.23
2018-10-26T22:30:00Z,12.663
2018-10-26T23:00:00Z,12.726
2018-10-26T23:30:00Z,10.92
2018-10-27T00:00:00Z,10.92
2018-10-27T00:30:00Z,12.852
2018-10-27T01:00:00Z,12.39
2018-10-27T01:30:00Z,12.39
2018-10-27T02:00:00Z,10.92
2018-10-27T02:30:00Z,10.836
2018-10-27T03:00:00Z,10.563
2018-10-27T03:30:00Z,10.71
2018-10-27T04:00:00Z,12.285
2018-10-27T04:30:00Z,12.327
2018-10-27T05:00:00Z,12.495
2018-10-27T05:30:00Z,11.97
2018-10-27T06:00:00Z,9.24
2018-10-27T06:30:00Z,11.34
2018-10-27T07:00:00Z,12.6
2018-10-27T07:30:00Z,13.398
2018-10-27T08:00:00Z,13.713
2018-10-27T08:30:00Z,13.713
2018-10-27T09:00:00Z,14.028
2018-10-27T09:30:00Z,13.44
2018-10-27T10:00:00Z,13.356
2018-10-27T10:30:00Z,13.23
2018-10-27T11:00:00Z,13.608
2018-10-27T11:30:00Z,12.096
2018-10-27T12:00:00Z,11.55
2018-10-27T12:30:00Z,11.529
2018-10-27T13:00:00Z,11.34
2018-10-27T13:30:00Z,11.34
2018-10-27T14:00:00Z,10.92
2018-10-27T14:30:00Z,11.97
2018-10-27T15:00:00Z,24.57
2018-10-27T15:30:00Z,25.62
2018-10-27T16:00:00Z,28.14
2018-10-27T16:30:00Z,31.605
2018-10-27T17:00:00Z,31.689
2018-10-27T17:30:00Z,31.605
2018-10-27T18:00:00Z,18.27
2018-10-27T18:30:00Z,15.477
2018-10-27T19:00:00Z,15.75
2018-10-27T19:30:00Z,11.76
2018-10-27T20:00:00Z,14.7
2018-10-27T20:30:00Z,10.92
2018-10-27T21:00:00Z,13.02
2018-10-27T21:30:00Z,12.39
2018-10-27T22:00:00Z,14.28
2018-10-27T22:30:00Z,11.97
2018-10-27T23:00:00Z,12.6
2018-10-27T23:30:00Z,10.92
2018-10-28T00:00:00Z,11.76
2018-10-28T00:30:00Z,10.29
2018-10-28T01:00:00Z,11.487
2018-10-28T01:30:00Z,11.025
2018-10-28T02:00:00Z,9.513
2018-10-28T02:30:00Z,9.45
2018-10-28T03:00:00Z,9.534
2018-10-28T03:30:00Z,9.45
2018-10-28T04:00:00Z,9.429
2018-10-28T04:30:00Z,9.429
2018-10-28T05:00:00Z,10.311
2018-10-28T05:30:00Z,10.521
2018-10-28T06:00:00Z,11.76
2018-10-28T06:30:00Z,11.97
2018-10-28T07:00:00Z,12.39
2018-10-28T07:30:00Z,11.76
2018-10-28T08:00:00Z,11.76
2018-10-28T08:30:00Z,11.76
2018-10-28T09:00:00Z,13.02
2018-10-28T09:30:00Z,12.453
2018-10-28T10:00:00Z,13.776
2018-10-28T10:30:00Z,12.243
2018-10-28T11:00:00Z,13.86
2018-10-28T11:30:00Z,13.23
2018-10-28T12:00:00Z,14.28
2018-10-28T12:30:00Z,14.28
2018-10-28T13:00:00Z,13.776
2018-10-28T13:30:00Z,13.65
2018-10-28T14:00:00Z,14.28
2018-10-28T14:30:00Z,14.28
2018-10-28T15:00:00Z,15.54
2018-10-28T15:30:00Z,17.22
2018-10-28T16:00:00Z,28.14
2018-10-28T16:30:00Z,34.9965
2018-10-28T17:00:00Z,34.9965
2018-10-28T17:30:00Z,34.9965
2018-10-28T18:00:00Z,34.9965
2018-10-28T18:30:00Z,34.9965
2018-10-28T19:00:00Z,18.648
2018-10-28T19:30:00Z,15.771
2018-10-28T20:00:00Z,15.96
2018-10-28T20:30:00Z,13.86
2018-10-28T21:00:00Z,14.28
2018-10-28T21:30:00Z,12.81
2018-10-28T22:00:00Z,13.44
2018-10-28T22:30:00Z,12.243
2018-10-28T23:00:00Z,10.5
2018-10-28T23:30:00Z,10.5
2018-10-29T00:00:00Z,13.587
2018-10-29T00:30:00Z,14.28
2018-10-29T01:00:00Z,10.353
2018-10-29T01:30:00Z,10.29
2018-10-29T02:00:00Z,10.29
2018-10-29T02:30:00Z,10.374
2018-10-29T03:00:00Z,12.873
2018-10-29T03:30:00Z,11.046
2018-10-29T04:00:00Z,12.18
2018-10-29T04:30:00Z,11.046
2018-10-29T05:00:00Z,10.92
2018-10-29T05:30:00Z,11.739
2018-10-29T06:00:00Z,10.71
2018-10-29T06:30:00Z,11.55
2018-10-29T07:00:00Z,13.02
2018-10-29T07:30:00Z,14.7
2018-10-29T08:00:00Z,14.7
2018-10-29T08:30:00Z,14.301
2018-10-29T09:00:00Z,15.54
2018-10-29T09:30:00Z,13.608
2018-10-29T10:00:00Z,13.65
2018-10-29T10:30:00Z,11.802
2018-10-29T11:00:00Z,11.76
2018-10-29T11:30:00Z,11.403
2018-10-29T12:00:00Z,11.76
2018-10-29T12:30:00Z,11.403
2018-10-29T13:00:00Z,11.76
2018-10-29T13:30:00Z,11.55
2018-10-29T14:00:00Z,11.76
2018-10-29T14:30:00Z,12.81
2018-10-29T15:00:00Z,13.44
2018-10-29T15:30:00Z,14.07
2018-10-29T16:00:00Z,28.35
2018-10-29T16:30:00Z,32.046
2018-10-29T17:00:00Z,34.167
2018-10-29T17:30:00Z,34.9965
2018-10-29T18:00:00Z,34.9965
2018-10-29T18:30:00Z,34.9965
2018-10-29T19:00:00Z,17.43
2018-10-29T19:30:00Z,15.12
2018-10-29T20:00:00Z,14.7
2018-10-29T20:30:00Z,13.86
2018-10-29T21:00:00Z,13.86
2018-10-29T21:30:00Z,11.76
2018-10-29T22:00:00Z,12.6
2018-10-29T22:30:00Z,10.5
2018-10-29T23:00:00Z,11.76
2018-10-29T23:30:00Z,11.55
2018-10-30T00:00:00Z,12.6
2018-10-30T00:30:00Z,12.684
2018-10-30T01:00:00Z,11.928
2018-10-30T01:30:00Z,11.025
2018-10-30T02:00:00Z,12.243
2018-10-30T02:30:00Z,11.76
2018-10-30T03:00:00Z,11.634
2018-10-30T03:30:00Z,11.025
2018-10-30T04:00:00Z,12.39
2018-10-30T04:30:00Z,12.264
2018-10-30T05:00:00Z,13.419
2018-10-30T05:30:00Z,12.6
2018-10-30T06:00:00Z,13.23
2018-10-30T06:30:00Z,12.6
2018-10-30T07:00:00Z,12.264
2018-10-30T07:30:00Z,15.96
2018-10-30T08:00:00Z,17.64
2018-10-30T08:30:00Z,16.59
2018-10-30T09:00:00Z,16.296
2018-10-30T09:30:00Z,14.28
2018-10-30T10:00:00Z,15.54
2018-10-30T10:30:00Z,13.44
2018-10-30T11:00:00Z,14.028
2018-10-30T11:30:00Z,13.272
2018-10-30T12:00:00Z,13.146
2018-10-30T12:30:00Z,12.768
2018-10-30T13:00:00Z,13.02
2018-10-30T13:30:00Z,12.81
2018-10-30T14:00:00Z,12.474
2018-10-30T14:30:00Z,13.23
2018-10-30T15:00:00Z,12.537
2018-10-30T15:30:00Z,13.692
2018-10-30T16:00:00Z,25.41
2018-10-30T16:30:00Z,30.051
2018-10-30T17:00:00Z,33.81
2018-10-30T17:30:00Z,34.9965
2018-10-30T18:00:00Z,33.579
2018-10-30T18:30:00Z,31.416
2018-10-30T19:00:00Z,16.59
2018-10-30T19:30:00Z,13.272
2018-10-30T20:00:00Z,13.944
2018-10-30T20:30:00Z,13.419
2018-10-30T21:00:00Z,14.385
2018-10-30T21:30:00Z,12.18
2018-10-30T22:00:00Z,13.251
2018-10-30T22:30:00Z,11.991
2018-10-30T23:00:00Z,12.558
2018-10-30T23:30:00Z,12.348
2018-10-31T00:00:00Z,12.852
2018-10-31T00:30:00Z,12.6
2018-10-31T01:00:00Z,11.76
2018-10-31T01:30:00Z,10.962
2018-10-31T02:00:00Z,10.878
2018-10-31T02:30:00Z,10.605
2018-10-31T03:00:00Z,10.815
2018-10-31T03:30:00Z,10.563
2018-10-31T04:00:00Z,10.878
2018-10-31T04:30:00Z,10.752
2018-10-31T05:00:00Z,12.39
2018-10-31T05:30:00Z,12.033
2018-10-31T06:00:00Z,14.469
2018-10-31T06:30:00Z,13.44
2018-10-31T07:00:00Z,14.721
2018-10-31T07:30:00Z,16.695
2018-10-31T08:00:00Z,15.96
2018-10-31T08:30:00Z,15.267
2018-10-31T09:00:00Z,15.981
2018-10-31T09:30:00Z,14.49
2018-10-31T10:00:00Z,15.12
2018-10-31T10:30:00Z,13.965
2018-10-31T11:00:00Z,13.923
2018-10-31T11:30:00Z,13.167
2018-10-31T12:00:00Z,13.44
2018-10-31T12:30:00Z,13.02
2018-10-31T13:00:00Z,13.125
2018-10-31T13:30:00Z,12.915
2018-10-31T14:00:00Z,12.432
2018-10-31T14:30:00Z,13.44
2018-10-31T15:00:00Z,13.02
2018-10-31T15:30:00Z,14.595
2018-10-31T16:00:00Z,26.88
2018-10-31T16:30:00Z,30.24
2018-10-31T17:00:00Z,30.45
2018-10-31T17:30:00Z,31.29
2018-10-31T18:00:00Z,30.87
2018-10-31T18:30:00Z,29.253
2018-10-31T19:00:00Z,15.12
2018-10-31T19:30:00Z,13.65
2018-10-31T20:00:00Z,12.999
2018-10-31T20:30:00Z,12.474
2018-10-31T21:00:00Z,13.23
2018-10-31T21:30:00Z,12.18
2018-10-31T22:00:00Z,12.243
2018-10-31T22:30:00Z,11.088
2018-10-31T23:00:00Z,10.5
2018-10-31T23:30:00Z,10.5
